"regine_area";"main_no";"point_no";"param_key";"version_no_end";"station_name";"station_status_name";"dt_start_date";"dt_end_date";"percent_missing_days";"first_year_regulation";"start_year";"end_year";"aktuell_avrenningskart";"excluded_years";"tilgang";"latitude";"longitude";"utm_east_z33";"utm_north_z33";"regulation_part_area";"regulation_part_reservoirs";"transfer_area_in";"transfer_area_out";"drainage_basin_key";"area_norway";"area_total";"comment";"drainage_dens";"dt_registration_date";"dt_regul_date";"gradient_1085";"gradient_basin";"gradient_river";"height_minimum";"height_hypso_10";"height_hypso_20";"height_hypso_30";"height_hypso_40";"height_hypso_50";"height_hypso_60";"height_hypso_70";"height_hypso_80";"height_hypso_90";"height_maximum";"length_km_basin";"length_km_river";"ocean_polar_angle";"ocean_polar_distance";"perc_agricul";"perc_bog";"perc_eff_bog";"perc_eff_lake";"perc_forest";"perc_glacier";"perc_lake";"perc_mountain";"perc_urban";"prec_intens_max";"utm_zone_gravi";"utm_east_gravi";"utm_north_gravi";"utm_zone_inlet";"utm_east_inlet";"utm_north_inlet";"br1_middelavrenning_1930_1960";"br2_Tilsigsberegning";"br3_Regional_flomfrekvensanalyse";"br5_Regional_lavvannsanalyse";"br6_Klimastudier";"br7_Klimascenarier";"br9_Flomvarsling";"br11_FRIEND";"br12_GRDC";"br23_HBV";"br24_middelavrenning_1961_1990";"br26_TotalAvlop";"br31_FlomserierPrim";"br32_FlomserierSekundar";"br33_Flomkart_aktive_ureg";"br34_Hydrologisk_referanseserier_klimastudier";"br38_Flomkart_aktive_ureg_periode";"br39_Flomkart_nedlagt_stasjon";"regine_main";"obs_series"
171;7;0;1001;1;"Ravggajokka";"Aktiv";"1976-08-25 12:00:00.0000000";"2018-03-04 12:00:00.0000000";57.302037;NA;NA;NA;"ja";NA;"open";67.7795257568359;16.4793033599854;562425;7519030;0;0;0;0;2000;69.7650985717773;74.9599990844727;NA;NA;"2011-12-09 00:00:00.0000000";NA;9.14999961853027;26.9300003051758;13.289999961853;375;571;620;665;710;749;798;839;893;968;1269;15.6000003814697;22.4500007629395;301.760009765625;NA;0;0.490000009536743;NA;1.01999998092651;0.409999996423721;0;4.71000003814697;93.5800018310547;0;NA;33;562868;7512501;33;564823;7505953;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";NA;NA;"Y";"171.7";"171.7.0.1001.1"
172;7;0;1001;1;"Leirpoldvatn";"Aktiv";"1970-05-30 12:00:00.0000000";"2018-03-04 12:00:00.0000000";0;NA;NA;NA;"nei";NA;"open";68.2831802368164;16.4287395477295;558993;7575120;0;0;0;0;2007;18.7199993133545;18.7199993133545;NA;NA;"2016-12-09 00:00:00.0000000";NA;26.8600006103516;38.8699989318848;58.3699989318848;25;37;73;121;166;216;274;354;445;563;964;5.34999990463257;5.6100001335144;312.380004882812;NA;0;4.67000007629395;NA;4.30999994277954;36.0900001525879;0;4.46000003814697;26.2199993133545;0;NA;33;558003;7573722;33;554603;7575111;"Y";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";"Y";NA;"Y";"Y";"Y";NA;NA;"172.7";"172.7.0.1001.1"
172;8;0;1001;1;"Rauvatn";"Aktiv";"1977-07-11 12:00:00.0000000";"2017-10-13 12:00:00.0000000";0;NA;NA;NA;"ja";NA;"open";68.2058639526367;16.8833293914795;578022;7567007;0;0;0;0;2008;21.2299995422363;21.2299995422363;NA;NA;"2016-12-09 00:00:00.0000000";NA;47.7599983215332;22.3400001525879;41.0299987792969;472;492;509;551;598;632;674;723;763;836;1001;5.90000009536743;7.86999988555908;309.399993896484;NA;0;0;NA;5.15000009536743;0;0;9.42000007629395;80.0800018310547;0;NA;33;580246;7566204;33;582633;7564917;"Y";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";"Y";NA;NA;"172.8";"172.8.0.1001.1"
174;11;0;1001;1;"Taraldsvikelv";"Aktiv";"1972-03-02 12:00:00.0000000";"2018-03-04 12:00:00.0000000";47.363723;NA;NA;NA;"ja";NA;"open";68.4366149902344;17.4814853668213;601757;7593594;0;0;0;0;2336;2.83999991416931;2.83999991416931;NA;NA;"2011-07-13 00:00:00.0000000";NA;239.940002441406;NA;262.959991455078;292;473;556;617;677;752;825;888;961;1042;1262;2.61999988555908;2.28999996185303;NA;NA;0;0.349999994039536;NA;0;15.1400003433228;0;0.349999994039536;82.75;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";NA;NA;NA;"Y";"Y";NA;NA;NA;"174.11";"174.11.0.1001.1"
177;4;0;1001;1;"Sneisvatn";"Aktiv";"1916-09-20 12:00:00.0000000";"2018-03-03 12:00:00.0000000";0;NA;NA;NA;"ja";NA;"open";68.4074325561523;15.7054424285889;528971;7588456;0;0;0;0;2047;29.25;29.25;NA;NA;"2011-12-09 00:00:00.0000000";NA;21.9099998474121;NA;18.6000003814697;18;88;138;191;235;302;387;457;556;624;970;7.28000020980835;9.68000030517578;NA;NA;0;1.71000003814697;NA;2.26999998092651;19.9699993133545;0;10.0500001907349;54.5;0;NA;NA;NA;NA;NA;NA;NA;"Y";"Y";"Y";"Y";"Y";NA;NA;"Y";NA;"Y";"Y";"Y";"Y";NA;"Y";"Y";NA;NA;"177.4";"177.4.0.1001.1"
178;1;0;1001;1;"Langvatn";"Aktiv";"1953-08-10 12:00:00.0000000";"2018-03-04 12:00:00.0000000";0;NA;NA;NA;"ja";NA;"open";68.6192398071289;15.7124853134155;528987;7612074;0;0;0;0;2048;18.4099998474121;18.4099998474121;NA;NA;"2010-09-21 00:00:00.0000000";NA;74.379997253418;52.7599983215332;64.5899963378906;27;41;86;154;249;356;409;476;572;687;1091;5.8899998664856;6.94000005722046;309.390014648438;NA;0.540000021457672;4.55999994277954;NA;6.28999996185303;31.8799991607666;0;8.42000007629395;50.0800018310547;0;NA;33;527793;7610790;33;526314;7607492;"Y";NA;NA;"Y";NA;NA;NA;NA;NA;NA;"Y";"Y";NA;"Y";"Y";"Y";NA;NA;"178.1";"178.1.0.1001.1"
179;6;0;1001;1;"Jordelv";"Aktiv";"2006-09-20 12:00:00.0000000";"2018-03-04 12:00:00.0000000";0;NA;NA;NA;"ja";NA;"open";68.2413787841797;14.3310327529907;472326;7569926;0;0;0;0;2339;5.30000019073486;5.30000019073486;NA;NA;"2011-12-09 00:00:00.0000000";NA;93.0800018310547;NA;115.470001220703;13;35;95;191;261;318;373;424;484;542;716;2.91000008583069;3.77999997138977;NA;NA;1.12999999523163;6.59999990463257;NA;0;30;0;0.189999997615814;56.5999984741211;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";NA;NA;NA;"179.6";"179.6.0.1001.1"
180;1;0;1001;1;"Grønlivatn";"Aktiv";"1989-10-28 12:00:00.0000000";"2018-03-03 12:00:00.0000000";3.042302;NA;NA;NA;"ja";NA;"open";68.2036437988281;13.7367830276489;447659;7566105;0;0;0;0;2052;7.51999998092651;7.51999998092651;NA;NA;"2011-12-09 00:00:00.0000000";NA;64.2699966430664;NA;60.5099983215332;68;113;166;207;237;260;283;306;344;399;722;3.67000007629395;4.88000011444092;NA;NA;0;5.94000005722046;NA;1.76999998092651;24.9699993133545;0;3.77999997138977;58.5699996948242;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";"Y";NA;NA;NA;"180.1";"180.1.0.1001.1"
185;1;0;1001;1;"Gåslandsvatn";"Aktiv";"1934-09-01 12:00:00.0000000";"2018-03-03 12:00:00.0000000";0.511475;NA;NA;NA;"ja";NA;"open";68.6728286743164;14.6292734146118;484953;7617927;0;0;0;0;2055;7.69999980926514;7.69999980926514;NA;NA;"2011-12-09 00:00:00.0000000";NA;5.53999996185303;11.289999961853;7.01000022888184;16;16;16;22;29;34;37;40;48;58;171;4.59999990463257;5.59999990463257;312.390014648438;NA;2.36999988555908;33.5499992370605;NA;19.6800003051758;27.3700008392334;0;22.1000003814697;0.259999990463257;0;NA;33;485021;7619908;33;486311;7621990;"Y";NA;"Y";"Y";"Y";NA;"Y";NA;NA;NA;"Y";"Y";NA;"Y";"Y";"Y";NA;NA;"185.1";"185.1.0.1001.1"
186;2;0;1001;0;"Ånesvatn";"Aktiv";"1978-09-01 12:00:00.0000000";"2018-03-03 12:00:00.0000000";0;NA;NA;NA;"ja";NA;"open";69.0602035522461;15.7342290878296;529284;7661250;0;0;0;0;2057;47.0379981994629;47.0400009155273;NA;NA;"2004-02-02 00:00:00.0000000";NA;35.3300018310547;29.1399993896484;35.9000015258789;10;12;21;31;56;104;170;222;271;345;584;6.05000019073486;0.720000028610229;324.380004882812;NA;1.27999997138977;25.3999996185303;NA;7.59999990463257;34.2299995422363;0;11.1800003051758;22.2399997711182;0.0199999995529652;NA;33;529257;7661765;33;524660;7659388;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";"Y";"Y";NA;NA;"186.2";"186.2.0.1001.0"
189;3;0;1001;1;"Tennevikvatn";"Aktiv";"1978-03-10 12:00:00.0000000";"2018-03-04 12:00:00.0000000";0.219103;NA;NA;NA;"ja";NA;"open";68.6448974609375;16.7223453521729;569986;7615747;0;0;0;0;2060;85.4100036621094;85.4100036621094;NA;NA;"2010-09-21 00:00:00.0000000";NA;24.1399993896484;30.2900009155273;29.5;40;129;161;202;249;315;394;517;621;740;1298;12.9099998474121;24.2600002288818;324.380004882812;NA;0.430000007152557;4.15999984741211;NA;3.25999999046326;39.2099990844727;0.0399999991059303;8.51000022888184;43.2999992370605;0;NA;33;574137;7612851;33;578749;7610484;"Y";NA;NA;NA;NA;NA;"Y";NA;NA;NA;NA;"Y";NA;"Y";"Y";"Y";NA;NA;"189.3";"189.3.0.1001.1"
191;2;0;1001;0;"Øvrevatn";"Aktiv";"1913-09-01 12:00:00.0000000";"2018-03-03 12:00:00.0000000";0;NA;NA;NA;"ja";NA;"open";68.8576202392578;17.9410743713379;618348;7641320;0;0;0;0;2065;524.858581542969;526.02001953125;NA;NA;"2011-12-09 00:00:00.0000000";NA;6.53999996185303;55.7900009155273;18.3500003814697;8;137;233;340;449;564;680;786;886;1044;1503;38.7400016784668;61.9599990844727;328.25;NA;2.08999991416931;2.47000002861023;NA;0.600000023841858;35.1699981689453;0.379999995231628;2.66000008583069;52.2799987792969;0;NA;33;627110;7628801;33;625516;7609000;NA;NA;NA;NA;NA;NA;"Y";NA;NA;"Y";"Y";"Y";"Y";NA;"Y";"Y";NA;NA;"191.2";"191.2.0.1001.0"
194;4;0;1001;1;"Mevatn";"Aktiv";"1925-08-03 12:00:00.0000000";"2018-03-03 12:00:00.0000000";30.24308;NA;NA;NA;"nei";NA;"open";69.2309188842773;17.7834568023682;610121;7682613;0;0;0;0;2071;180.429992675781;180.429992675781;NA;NA;"2011-12-09 00:00:00.0000000";NA;5.11999988555908;23.6499996185303;9.5;14;37;80;138;180;242;310;379;456;564;894;22.2900009155273;32.310001373291;327.850006103516;NA;1.26999998092651;14.3400001525879;NA;2.3199999332428;37.5699996948242;0.180000007152557;6.09999990463257;35.8300018310547;0.00999999977648258;NA;33;599667;7687396;33;592860;7693054;"Y";NA;"Y";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";"Y";NA;NA;NA;"194.4";"194.4.0.1001.1"
196;7;0;1001;1;"Ytre Fiskeløsvatn";"Aktiv";"1960-07-16 12:00:00.0000000";"2018-03-04 12:00:00.0000000";0;NA;NA;NA;"ja";NA;"open";69.2629776000977;18.8820667266846;653316;7688545;0;0;0;0;2077;54.4189987182617;54.4199981689453;NA;NA;"2004-02-02 00:00:00.0000000";NA;12.6899995803833;22.9400005340576;11.960000038147;158;158;161;190;228;273;318;402;546;713;1233;10.1800003051758;15.5600004196167;303.359985351562;NA;1.21000003814697;4.59999990463257;NA;15.6099996566772;36.2000007629395;0;20.3999996185303;30.9099998474121;0;NA;33;655960;7685691;33;662483;7685713;"Y";NA;NA;NA;NA;NA;"Y";NA;NA;NA;"Y";"Y";NA;"Y";"Y";"Y";NA;NA;"196.7";"196.7.0.1001.1"
196;11;0;1001;1;"Lille Rostavatn";"Aktiv";"1959-02-01 12:00:00.0000000";"2018-03-03 12:00:00.0000000";0.004634;NA;NA;NA;"ja";NA;"open";69.0229797363281;19.5810813903809;682880;7663756;0;0;0;0;2081;538.510009765625;638.380004882812;NA;NA;"2012-03-07 00:00:00.0000000";NA;15.039999961853;NA;11.5200004577637;102;338;570;648;690;740;797;866;946;1049;1586;48.9300003051758;50.0800018310547;NA;NA;0.159999996423721;1.87999999523163;NA;4;12.8500003814697;0.310000002384186;7.05000019073486;69.8600006103516;0;NA;NA;NA;NA;NA;NA;NA;"Y";NA;"Y";NA;NA;NA;"Y";NA;NA;NA;"Y";NA;NA;NA;"Y";"Y";NA;NA;"196.11";"196.11.0.1001.1"
197;10;0;1001;0;"Ersfjordelva";"Aktiv";"1983-09-26 12:00:00.0000000";"2018-03-03 12:00:00.0000000";3.816187;NA;NA;NA;"nei";NA;"open";69.6803817749023;18.5993003845215;639422;7734340;0;0;0;0;2286;18.6299991607666;18.6299991607666;NA;NA;"2010-07-01 00:00:00.0000000";NA;35.3899993896484;NA;47.9700012207031;91;143;161;193;260;371;453;538;612;711;1006;5.76999998092651;8.55000019073486;NA;NA;0;7.46000003814697;NA;0.980000019073486;14.9799995422363;0;3.70000004768372;63.3899993896484;0.109999999403954;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";NA;NA;NA;"197.10";"197.10.0.1001.0"
200;4;0;1001;0;"Skogsfjordvatn";"Aktiv";"1957-06-01 12:00:00.0000000";"2018-03-03 12:00:00.0000000";0;NA;NA;NA;"ja";NA;"open";69.9809265136719;19.1041240692139;656700;7769022;0;0;0;0;2101;136.009994506836;136.009994506836;NA;NA;"2010-07-01 00:00:00.0000000";NA;27.4799995422363;26.8400001525879;21.0599994659424;19;20;84;139;195;243;280;353;450;574;1047;17.2800006866455;20.4200000762939;302.309997558594;NA;0.419999986886978;1.28999996185303;NA;10.1199998855591;21.25;0;14.8000001907349;49.7299995422363;0;NA;33;659687;7763394;33;660738;7755119;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";"Y";"Y";"Y";NA;"Y";"Y";NA;NA;"200.4";"200.4.0.1001.0"
205;6;0;1001;1;"Didnojokka";"Aktiv";"1979-09-01 12:00:00.0000000";"2018-03-04 12:00:00.0000000";0;NA;NA;NA;"ja";NA;"open";69.1790313720703;20.7784652709961;728934;7685127;0;0;0;0;2116;108.900001525879;110.870002746582;NA;NA;"2012-03-07 00:00:00.0000000";NA;31.0900001525879;12.6300001144409;29.7299995422363;522;768;824;859;890;922;961;1006;1049;1076;1173;11.9099998474121;19.5100002288818;NA;NA;0;0.0500000007450581;NA;0.540000021457672;0.689999997615814;0;6.07999992370605;92.1999969482422;0;NA;33;733696;7687878;33;734019;7692979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";NA;NA;"Y";"Y";NA;NA;"205.6";"205.6.0.1001.1"
206;3;0;1001;2;"Manndalen bru";"Aktiv";"1971-09-01 12:00:00.0000000";"2018-03-03 12:00:00.0000000";0;NA;NA;NA;"ja";NA;"open";69.5238876342773;20.5256195068359;715471;7722523;0;0;0;0;2121;200.399993896484;200.399993896484;NA;NA;"2016-12-09 00:00:00.0000000";NA;30.6000003814697;36.7299995422363;30.5300006866455;20;237;508;699;849;933;976;1019;1072;1135;1316;25.5799999237061;33.9000015258789;334;NA;2.14000010490417;0.270000010728836;NA;0.0399999991059303;14.9799995422363;0;2.26999998092651;77.2799987792969;0;NA;33;720187;7709918;33;725239;7700424;"Y";NA;"Y";"Y";NA;NA;"Y";"Y";NA;"Y";"Y";"Y";"Y";NA;"Y";"Y";NA;NA;"206.3";"206.3.0.1001.2"
208;2;0;1001;1;"Oksfjordvatn";"Aktiv";"1955-06-22 12:00:00.0000000";"2018-03-04 12:00:00.0000000";0;NA;NA;NA;"ja";NA;"open";69.9002151489258;21.3768100738525;744188;7767523;0;0;0;0;2125;265.829986572266;265.829986572266;NA;NA;"2016-12-09 00:00:00.0000000";NA;24.1100006103516;35.3199996948242;22.9599990844727;8;129;282;407;493;548;613;689;801;967;1335;27.6599998474121;35.7200012207031;333.809997558594;NA;0.349999994039536;0.860000014305115;NA;2.16000008583069;21.3099994659424;0.660000026226044;4.46000003814697;66.3899993896484;0.00999999977648258;NA;33;751099;7758162;33;754806;7744247;"Y";"Y";"Y";"Y";NA;NA;"Y";"Y";NA;NA;NA;"Y";NA;"Y";"Y";"Y";NA;NA;"208.2";"208.2.0.1001.1"
209;3;0;1001;2;"Kvænangselv bru";"Aktiv";"1972-03-09 12:00:00.0000000";"2018-03-03 12:00:00.0000000";33.39895;NA;NA;NA;"nei";"1973 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 2009 2012";"open";69.7333526611328;22.1410999298096;775521;7752271;0;0;0;0;2129;308.989990234375;308.989990234375;NA;NA;"2016-12-09 00:00:00.0000000";NA;15.6300001144409;12.1599998474121;16.1000003814697;10;403;560;591;607;616;626;641;670;716;910;33.5800018310547;48.2000007629395;333.809997558594;NA;0;4.84999990463257;NA;0.28999999165535;6.80000019073486;0;6.15000009536743;78.629997253418;0;NA;33;792742;7743146;33;805092;7746000;"Y";NA;"Y";"Y";NA;NA;NA;"Y";NA;NA;NA;NA;NA;NA;"Y";NA;NA;NA;"209.3";"209.3.0.1001.2"
211;3;0;1001;1;"Tredjevatn";"Aktiv";"1989-08-14 12:00:00.0000000";"2011-09-06 12:00:00.0000000";0.024817;NA;NA;NA;"ja";"2001";"open";70.1153106689453;21.8361854553223;759030;7793285;0;0;0;0;2138;3.82999992370605;3.82999992370605;NA;NA;"2011-04-18 00:00:00.0000000";NA;26.4500007629395;55.3199996948242;21.3099994659424;365;393;435;488;543;592;652;725;804;865;929;2.05999994277954;1.36000001430511;333.809997558594;NA;0;0;NA;7.28000020980835;0;0;0;78.3300018310547;0;NA;33;759426;7792699;33;759487;7792377;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";NA;NA;NA;"211.3";"211.3.0.1001.1"
212;10;0;1001;1;"Masi";"Aktiv";"1966-09-01 12:00:00.0000000";"2018-03-04 12:00:00.0000000";0.255143;NA;NA;NA;"ja";NA;"open";69.4200439453125;23.6350364685059;837785;7725086;0;0;0;0;2148;5543.97998046875;5620.81005859375;NA;NA;"2011-12-09 00:00:00.0000000";NA;1.30999994277954;14.5299997329712;1.66999995708466;0;370;390;413;434;450;471;494;525;595;1085;92.4199981689453;154.300003051758;333.809997558594;NA;0.0500000007450581;16.9699993133545;NA;0.280000001192093;35.4000015258789;0;7.15999984741211;31.0599994659424;0.00999999977648258;NA;33;821415;7687199;33;801832;7738734;"Y";"Y";"Y";NA;"Y";"Y";"Y";NA;NA;"Y";"Y";NA;"Y";NA;"Y";"Y";NA;NA;"212.10";"212.10.0.1001.1"
212;27;0;1001;1;"Eibyelva v/Hammeren";"Aktiv";"2007-10-05 12:00:00.0000000";"2018-03-03 12:00:00.0000000";0;NA;2010;NA;"ja";NA;"open";69.7990570068359;23.2410488128662;816763;7764890;0;0;0;0;2290;624.900024414062;624.900024414062;NA;NA;"2016-12-09 00:00:00.0000000";NA;4.53999996185303;NA;7.01999998092651;105;385;421;450;470;488;505;528;564;613;782;40.6500015258789;52.9000015258789;NA;NA;0;6.15000009536743;NA;0.540000021457672;22.2199993133545;0;7.19999980926514;55.1300010681152;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";NA;NA;NA;NA;"Y";NA;NA;NA;"212.27";"212.27.0.1001.1"
212;48;0;1001;0;"Sagafoss";"Aktiv";"1971-06-30 12:00:00.0000000";"2018-03-03 12:00:00.0000000";0.387119;NA;NA;NA;"ja";NA;"open";69.9554977416992;23.4087429046631;820772;7783072;0;0;0;0;2156;234.240005493164;234.240005493164;NA;NA;"2016-12-09 00:00:00.0000000";NA;12.8900003433228;11.9399995803833;12.2600002288818;21;160;278;350;385;416;443;474;504;530;633;32.5900001525879;41.7900009155273;319.089996337891;NA;1.36000001430511;4.51000022888184;NA;0;27.5799999237061;0;5.21000003814697;51.1699981689453;0.170000001788139;NA;33;833868;7775026;33;847734;7767430;NA;NA;NA;NA;NA;NA;"Y";NA;NA;NA;"Y";"Y";NA;"Y";"Y";"Y";NA;NA;"212.48";"212.48.0.1001.0"
212;49;0;1001;0;"Halsnes";"Aktiv";"1920-11-17 12:00:00.0000000";"2018-03-03 12:00:00.0000000";8.236718;NA;NA;NA;"ja";"1964 1986";"open";70.0264358520508;22.9416370391846;802014;7788532;0;0;0;0;2157;145.050003051758;145.050003051758;NA;NA;"2016-12-09 00:00:00.0000000";NA;27.5300006866455;27.9899997711182;23.4099998474121;30;196;316;382;459;531;614;686;741;825;1146;20.5;25.4699993133545;332.630004882812;NA;0.119999997317791;1.19000005722046;NA;0;12.7700004577637;0;3.51999998092651;73.9000015258789;0;NA;33;795138;7781398;33;789617;7774685;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";"Y";"Y";"Y";NA;"Y";"Y";NA;NA;"212.49";"212.49.0.1001.0"
213;2;0;1001;1;"Leirbotnvatn";"Aktiv";"1961-10-24 12:00:00.0000000";"2018-03-03 12:00:00.0000000";0.296332;NA;NA;NA;"ja";NA;"open";70.1066741943359;23.5534400939941;823898;7800555;0;0;0;0;2160;135.466003417969;135.470001220703;NA;NA;"2004-02-02 00:00:00.0000000";NA;17.8099994659424;16.8400001525879;19.8199996948242;161;308;380;415;437;457;484;514;543;572;716;15.2399997711182;24.3799991607666;319.079986572266;NA;0;2.20000004768372;NA;1.0900000333786;12.8800001144409;0;5.59999990463257;76.5500030517578;0;NA;33;829459;7799823;33;837269;7794350;"Y";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";"Y";"Y";NA;"Y";"Y";NA;NA;"213.2";"213.2.0.1001.1"
213;4;0;1001;1;"Kvalsund";"Aktiv";"1978-09-01 12:00:00.0000000";"2018-03-04 12:00:00.0000000";2.203742;NA;NA;NA;"nei";NA;"open";70.4868392944336;23.953311920166;832718;7844730;0;0;0;0;2162;124.800003051758;124.800003051758;NA;NA;"2011-09-09 00:00:00.0000000";NA;21.5200004577637;22.6100006103516;22.5400009155273;19;152;235;279;316;355;401;456;508;555;707;13.8500003814697;20.0100002288818;320.079986572266;NA;0.00999999977648258;0.649999976158142;NA;1.03999996185303;0.670000016689301;0;6.63000011444092;84.5800018310547;0.0500000007450581;NA;33;833862;7838028;33;832462;7832032;"Y";NA;NA;NA;NA;NA;NA;"Y";NA;NA;NA;"Y";NA;"Y";"Y";"Y";NA;NA;"213.4";"213.4.0.1001.1"
221;1;0;1001;1;"Magerøy";"Aktiv";"1992-08-15 12:00:00.0000000";"2018-03-04 12:00:00.0000000";3.139398;NA;NA;NA;"nei";"1993 1994 1996 1998 1999 2002 2003";"open";71.0837249755859;25.4161949157715;875240;7919109;0;0;0;0;2165;2.73000001907349;2.73000001907349;NA;NA;"2004-02-02 00:00:00.0000000";NA;29.3899993896484;NA;38.3400001525879;108;112;140;157;174;188;200;213;231;252;297;2.85999989509583;3.13000011444092;NA;NA;0;0;NA;8.60000038146973;0;0;0;73.2600021362305;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";"Y";NA;NA;NA;"221.1";"221.1.0.1001.1"
223;2;0;1001;0;"Lombola";"Aktiv";"1923-06-01 12:00:00.0000000";"2018-03-03 12:00:00.0000000";1.930078;NA;NA;NA;"ja";NA;"open";70.1398544311523;24.760627746582;868698;7811095;0;0;0;0;2167;877.140014648438;877.140014648438;NA;NA;"2010-11-12 00:00:00.0000000";NA;4.78999996185303;10.289999961853;6.78999996185303;58;317;363;387;411;435;463;502;549;623;1136;51.0900001525879;79.5699996948242;319.079986572266;NA;0;3.85999989509583;NA;0.119999997317791;10.0200004577637;0;4;77.379997253418;0;NA;33;853366;7791360;33;846412;7765876;"Y";"Y";"Y";"Y";"Y";NA;NA;NA;NA;"Y";"Y";"Y";NA;"Y";"Y";"Y";NA;NA;"223.2";"223.2.0.1001.0"
230;1;0;1001;1;"Nordmannset";"Aktiv";"1961-07-12 12:00:00.0000000";"2018-03-04 12:00:00.0000000";0;NA;1978;NA;"ja";NA;"open";70.8792343139648;27.5094871520996;954469;7911030;0;0;0;0;2177;19.3099994659424;19.3099994659424;NA;NA;"2004-02-02 00:00:00.0000000";NA;23.7099990844727;20.3299999237061;21.1000003814697;72;101;149;185;224;246;267;281;294;307;368;6.82000017166138;9.94999980926514;358.429992675781;NA;0;0;NA;4.01999998092651;5.17999982833862;0;10.3599996566772;72.5;0;NA;33;957461;7912528;33;958082;7915768;"Y";NA;"Y";NA;NA;NA;NA;"Y";NA;"Y";NA;NA;NA;"Y";"Y";"Y";NA;NA;"230.1";"230.1.0.1001.1"
234;13;0;1001;0;"Veahkkava, Iesjokka";"Aktiv";"1973-10-23 12:00:00.0000000";"2018-03-03 12:00:00.0000000";0;NA;NA;NA;"ja";NA;"open";69.4263916015625;24.9383373260498;888291;7733535;0;0;0;0;2189;2078.97998046875;2078.97998046875;NA;NA;"2016-12-09 00:00:00.0000000";NA;1.67999994754791;NA;3.50999999046326;178;349;377;390;400;414;427;440;457;485;1020;50.939998626709;119.25;NA;NA;0;10.6300001144409;NA;0.860000014305115;31.75;0;10.4899997711182;37.4700012207031;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";"Y";NA;"Y";NA;"Y";"Y";NA;NA;"234.13";"234.13.0.1001.0"
234;14;0;1001;0;"Cærrogæsjokka";"Aktiv";"1978-01-30 12:00:00.0000000";"2018-03-03 12:00:00.0000000";3.571672;NA;NA;NA;"ja";"1981";"open";69.3900299072266;24.4742259979248;870914;7726639;0;0;0;0;2190;45.9000015258789;45.9000015258789;NA;NA;"2016-12-09 00:00:00.0000000";NA;11.789999961853;NA;11.2600002288818;295;344;357;366;376;383;390;401;413;434;492;8.86999988555908;9.94999980926514;NA;NA;0;8.71000003814697;NA;0.180000007152557;71.9000015258789;0;2.1800000667572;13.0699996948242;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";"Y";NA;NA;NA;"Y";NA;NA;NA;NA;NA;"Y";"Y";NA;NA;NA;"234.14";"234.14.0.1001.0"
234;18;0;1001;0;"Polmak nye";"Aktiv";"1911-07-24 12:00:00.0000000";"2018-03-03 12:00:00.0000000";1.330252;NA;NA;NA;"ja";NA;"open";70.0703430175781;28.0160083770752;991883;7826523;0;0;0;0;2194;9645.400390625;14161.400390625;NA;NA;"2013-12-04 00:00:00.0000000";NA;1;NA;1.61000001430511;10;234;275;300;324;347;370;392;417;452;1064;218.320007324219;310.75;NA;NA;0.209999993443489;11.5799999237061;NA;0.0299999993294477;52.4900016784668;0;4.09000015258789;19.6499996185303;0.0799999982118607;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Y";NA;"Y";"Y";NA;"Y";"Y";NA;NA;"234.18";"234.18.0.1001.0"
